"Frederiksberg";"5 år";955
"Frederiksberg";"6 år";960
"Frederiksberg";"7 år";858
"Frederiksberg";"8 år";966
"Frederiksberg";"9 år";928
"Frederiksberg";"10 år";984
"Frederiksberg";"11 år";957
"Frederiksberg";"12 år";980
"Frederiksberg";"13 år";896
"Frederiksberg";"14 år";928
"Frederiksberg";"15 år";828
"Frederiksberg";"16 år";893
"Frederiksberg";"17 år";850
"Frederiksberg";"18 år";844
"Frederiksberg";"19 år";952
"Frederiksberg";"20 år";1178
"Frederiksberg";"21 år";1552
"Frederiksberg";"22 år";1885
"Frederiksberg";"23 år";2143
"Frederiksberg";"24 år";2079
"Frederiksberg";"25 år";2081
"Frederiksberg";"26 år";2238
"Frederiksberg";"27 år";2204
"Frederiksberg";"28 år";2166
"Frederiksberg";"29 år";2074
"Frederiksberg";"30 år";2116
"Frederiksberg";"31 år";1928
"Frederiksberg";"32 år";1758
"Frederiksberg";"33 år";1693
"Frederiksberg";"34 år";1557
"Frederiksberg";"35 år";1424
"Frederiksberg";"36 år";1384
"Frederiksberg";"37 år";1354
"Frederiksberg";"38 år";1286
"Frederiksberg";"39 år";1272
"Frederiksberg";"40 år";1361
"Frederiksberg";"41 år";1297
"Frederiksberg";"42 år";1338
"Frederiksberg";"43 år";1364
"Frederiksberg";"44 år";1307
"Frederiksberg";"45 år";1427
"Frederiksberg";"46 år";1396
"Frederiksberg";"47 år";1336
"Frederiksberg";"48 år";1347
"Frederiksberg";"49 år";1295
"Frederiksberg";"50 år";1267
"Frederiksberg";"51 år";1074
"Frederiksberg";"52 år";1180
"Frederiksberg";"53 år";1288
"Frederiksberg";"54 år";1357
"Frederiksberg";"55 år";1373
"Frederiksberg";"56 år";1292
"Frederiksberg";"57 år";1200
"Frederiksberg";"58 år";1071
"Frederiksberg";"59 år";1022
"Frederiksberg";"60 år";1019
"Frederiksberg";"61 år";989
"Frederiksberg";"62 år";946
"Frederiksberg";"63 år";898
"Frederiksberg";"64 år";938
"Frederiksberg";"65 år";834
"Frederiksberg";"66 år";932
"Frederiksberg";"67 år";876
"Frederiksberg";"68 år";871
"Frederiksberg";"69 år";867
"Frederiksberg";"70 år";846
"Frederiksberg";"71 år";937
"Frederiksberg";"72 år";983
"Frederiksberg";"73 år";1015
"Frederiksberg";"74 år";1051
"Frederiksberg";"75 år";1005
"Frederiksberg";"76 år";935
"Frederiksberg";"77 år";917
"Frederiksberg";"78 år";761
"Frederiksberg";"79 år";624
"Frederiksberg";"80 år";553
"Frederiksberg";"81 år";526
"Frederiksberg";"82 år";469
"Frederiksberg";"83 år";481
"Frederiksberg";"84 år";394
"Frederiksberg";"85 år";329
"Frederiksberg";"86 år";314
"Frederiksberg";"87 år";247
"Frederiksberg";"88 år";221
"Frederiksberg";"89 år";199
"Frederiksberg";"90 år";161
"Frederiksberg";"91 år";134
"Frederiksberg";"92 år";132
"Frederiksberg";"93 år";99
"Frederiksberg";"94 år";84
"Frederiksberg";"95 år";77
"Frederiksberg";"96 år";52
"Frederiksberg";"97 år";49
"Frederiksberg";"98 år";28
"Frederiksberg";"99 år";19
"Frederiksberg";"100 år";20
"Frederiksberg";"101 år";8
"Frederiksberg";"102 år";6
"Frederiksberg";"103 år";2
"Frederiksberg";"104 år";3
"Frederiksberg";"105 år";3
"Frederiksberg";"106 år";0
"Frederiksberg";"107 år";0
"Frederiksberg";"108 år";0
"Frederiksberg";"109 år";0
"Frederiksberg";"110 år";0
"Frederiksberg";"111 år";0
"Frederiksberg";"112 år";0
"Frederiksberg";"113 år";0
"Frederiksberg";"114 år";0
"Frederiksberg";"115 år";0
"Frederiksberg";"116 år";0
"Frederiksberg";"117 år";0
"Frederiksberg";"118 år";0
"Frederiksberg";"119 år";0
"Frederiksberg";"120 år";0
"Frederiksberg";"121 år";0
"Frederiksberg";"122 år";0
"Frederiksberg";"123 år";0
"Frederiksberg";"124 år";0
"Frederiksberg";"125 år";0
"Dragør";"0 år";143
"Dragør";"1 år";160
"Dragør";"2 år";145
"Dragør";"3 år";172
"Dragør";"4 år";193
"Dragør";"5 år";174
"Dragør";"6 år";179
"Dragør";"7 år";208
"Dragør";"8 år";194
"Dragør";"9 år";201
"Dragør";"10 år";192
"Dragør";"11 år";205
"Dragør";"12 år";212
"Dragør";"13 år";192
"Dragør";"14 år";192
"Dragør";"15 år";208
"Dragør";"16 år";175
"Dragør";"17 år";180
"Dragør";"18 år";167
"Dragør";"19 år";159
"Dragør";"20 år";121
"Dragør";"21 år";94
"Dragør";"22 år";71
"Dragør";"23 år";62
"Dragør";"24 år";55
"Dragør";"25 år";61
"Dragør";"26 år";59
"Dragør";"27 år";69
"Dragør";"28 år";77
"Dragør";"29 år";73
"Dragør";"30 år";96
"Dragør";"31 år";105
"Dragør";"32 år";120
"Dragør";"33 år";126
"Dragør";"34 år";135
"Dragør";"35 år";141
"Dragør";"36 år";153
"Dragør";"37 år";137
"Dragør";"38 år";163
"Dragør";"39 år";155
"Dragør";"40 år";186
"Dragør";"41 år";213
"Dragør";"42 år";238
"Dragør";"43 år";233
"Dragør";"44 år";213
"Dragør";"45 år";216
"Dragør";"46 år";241
"Dragør";"47 år";197
"Dragør";"48 år";222
"Dragør";"49 år";217
"Dragør";"50 år";201
"Dragør";"51 år";226
"Dragør";"52 år";183
"Dragør";"53 år";252
"Dragør";"54 år";262
"Dragør";"55 år";236
"Dragør";"56 år";219
"Dragør";"57 år";222
"Dragør";"58 år";177
"Dragør";"59 år";204
"Dragør";"60 år";198
"Dragør";"61 år";185
"Dragør";"62 år";175
"Dragør";"63 år";179
"Dragør";"64 år";184
"Dragør";"65 år";174
"Dragør";"66 år";164
"Dragør";"67 år";181
"Dragør";"68 år";168
"Dragør";"69 år";182
"Dragør";"70 år";188
"Dragør";"71 år";188
"Dragør";"72 år";178
"Dragør";"73 år";220
"Dragør";"74 år";206
"Dragør";"75 år";181
"Dragør";"76 år";161
"Dragør";"77 år";174
"Dragør";"78 år";169
"Dragør";"79 år";113
"Dragør";"80 år";117
"Dragør";"81 år";83
"Dragør";"82 år";126
"Dragør";"83 år";98
"Dragør";"84 år";94
"Dragør";"85 år";57
"Dragør";"86 år";60
"Dragør";"87 år";52
"Dragør";"88 år";44
"Dragør";"89 år";42
"Dragør";"90 år";27
"Dragør";"91 år";28
"Dragør";"92 år";28
"Dragør";"93 år";20
"Dragør";"94 år";13
"Dragør";"95 år";9
"Dragør";"96 år";7
"Dragør";"97 år";5
"Dragør";"98 år";3
"Dragør";"99 år";4
"Dragør";"100 år";0
"Dragør";"101 år";0
"Dragør";"102 år";1
"Dragør";"103 år";0
"Dragør";"104 år";0
"Dragør";"105 år";0
"Dragør";"106 år";1
"Dragør";"107 år";0
"Dragør";"108 år";0
"Dragør";"109 år";0
"Dragør";"110 år";0
"Dragør";"111 år";0
"Dragør";"112 år";0
"Dragør";"113 år";0
"Dragør";"114 år";0
"Dragør";"115 år";0
"Dragør";"116 år";0
"Dragør";"117 år";0
"Dragør";"118 år";0
"Dragør";"119 år";0
"Dragør";"120 år";0
"Dragør";"121 år";0
"Dragør";"122 år";0
"Dragør";"123 år";0
"Dragør";"124 år";0
"Dragør";"125 år";0
"Tårnby";"0 år";402
"Tårnby";"1 år";530
"Tårnby";"2 år";482
"Tårnby";"3 år";550
"Tårnby";"4 år";584
"Tårnby";"5 år";551
"Tårnby";"6 år";517
"Tårnby";"7 år";452
"Tårnby";"8 år";535
"Tårnby";"9 år";530
"Tårnby";"10 år";614
"Tårnby";"11 år";557
"Tårnby";"12 år";595
"Tårnby";"13 år";612
"Tårnby";"14 år";569
"Tårnby";"15 år";526
"Tårnby";"16 år";482
"Tårnby";"17 år";472
"Tårnby";"18 år";487
"Tårnby";"19 år";467
"Tårnby";"20 år";421
"Tårnby";"21 år";407
"Tårnby";"22 år";378
"Tårnby";"23 år";336
"Tårnby";"24 år";352
"Tårnby";"25 år";314
"Tårnby";"26 år";390
"Tårnby";"27 år";385
"Tårnby";"28 år";415
"Tårnby";"29 år";382
"Tårnby";"30 år";468
"Tårnby";"31 år";486
"Tårnby";"32 år";496
"Tårnby";"33 år";507
"Tårnby";"34 år";507
"Tårnby";"35 år";548
"Tårnby";"36 år";537
"Tårnby";"37 år";554
"Tårnby";"38 år";514
"Tårnby";"39 år";561
"Tårnby";"40 år";620
"Tårnby";"41 år";644
"Tårnby";"42 år";637
"Tårnby";"43 år";626
"Tårnby";"44 år";630
"Tårnby";"45 år";685
"Tårnby";"46 år";698
"Tårnby";"47 år";640
"Tårnby";"48 år";621
"Tårnby";"49 år";614
"Tårnby";"50 år";562
"Tårnby";"51 år";569
"Tårnby";"52 år";562
"Tårnby";"53 år";620
"Tårnby";"54 år";691
"Tårnby";"55 år";632
"Tårnby";"56 år";621
"Tårnby";"57 år";621
"Tårnby";"58 år";567
"Tårnby";"59 år";589
"Tårnby";"60 år";576
"Tårnby";"61 år";532
"Tårnby";"62 år";516
"Tårnby";"63 år";478
"Tårnby";"64 år";514
"Tårnby";"65 år";520
"Tårnby";"66 år";462
"Tårnby";"67 år";473
"Tårnby";"68 år";405
"Tårnby";"69 år";403
"Tårnby";"70 år";434
"Tårnby";"71 år";409
"Tårnby";"72 år";405
"Tårnby";"73 år";469
"Tårnby";"74 år";483
"Tårnby";"75 år";427
"Tårnby";"76 år";377
"Tårnby";"77 år";340
"Tårnby";"78 år";324
"Tårnby";"79 år";236
"Tårnby";"80 år";254
"Tårnby";"81 år";221
"Tårnby";"82 år";210
"Tårnby";"83 år";182
"Tårnby";"84 år";159
"Tårnby";"85 år";151
"Tårnby";"86 år";137
"Tårnby";"87 år";111
"Tårnby";"88 år";108
"Tårnby";"89 år";78
"Tårnby";"90 år";79
"Tårnby";"91 år";66
"Tårnby";"92 år";48
"Tårnby";"93 år";47
"Tårnby";"94 år";27
"Tårnby";"95 år";27
"Tårnby";"96 år";20
"Tårnby";"97 år";19
"Tårnby";"98 år";8
"Tårnby";"99 år";7
"Tårnby";"100 år";2
"Tårnby";"101 år";5
"Tårnby";"102 år";0
"Tårnby";"103 år";0
"Tårnby";"104 år";0
"Tårnby";"105 år";0
"Tårnby";"106 år";0
"Tårnby";"107 år";0
"Tårnby";"108 år";0
"Tårnby";"109 år";0
"Tårnby";"110 år";0
"Tårnby";"111 år";0
"Tårnby";"112 år";0
"Tårnby";"113 år";0
"Tårnby";"114 år";0
"Tårnby";"115 år";0
"Tårnby";"116 år";0
"Tårnby";"117 år";0
"Tårnby";"118 år";0
"Tårnby";"119 år";0
"Tårnby";"120 år";0
"Tårnby";"121 år";0
"Tårnby";"122 år";0
"Tårnby";"123 år";0
"Tårnby";"124 år";0
"Tårnby";"125 år";0
"Albertslund";"0 år";252
"Albertslund";"1 år";290
"Albertslund";"2 år";285
"Albertslund";"3 år";321
"Albertslund";"4 år";321
"Albertslund";"5 år";310
"Albertslund";"6 år";313
"Albertslund";"7 år";311
"Albertslund";"8 år";310
"Albertslund";"9 år";355
"Albertslund";"10 år";359
"Albertslund";"11 år";332
"Albertslund";"12 år";368
"Albertslund";"13 år";329
"Albertslund";"14 år";361
"Albertslund";"15 år";378
"Albertslund";"16 år";322
"Albertslund";"17 år";339
"Albertslund";"18 år";360
"Albertslund";"19 år";416
"Albertslund";"20 år";452
"Albertslund";"21 år";400
"Albertslund";"22 år";391
"Albertslund";"23 år";359
"Albertslund";"24 år";365
"Albertslund";"25 år";412
"Albertslund";"26 år";399
"Albertslund";"27 år";344
"Albertslund";"28 år";379
"Albertslund";"29 år";353
"Albertslund";"30 år";341
"Albertslund";"31 år";336
"Albertslund";"32 år";338
"Albertslund";"33 år";328
"Albertslund";"34 år";310
"Albertslund";"35 år";287
"Albertslund";"36 år";302
"Albertslund";"37 år";298
"Albertslund";"38 år";324
"Albertslund";"39 år";299
"Albertslund";"40 år";343
"Albertslund";"41 år";332
"Albertslund";"42 år";330
"Albertslund";"43 år";363
"Albertslund";"44 år";376
"Albertslund";"45 år";374
"Albertslund";"46 år";401
"Albertslund";"47 år";367
"Albertslund";"48 år";356
"Albertslund";"49 år";352
"Albertslund";"50 år";357
"Albertslund";"51 år";336
"Albertslund";"52 år";393
"Albertslund";"53 år";397
"Albertslund";"54 år";394
"Albertslund";"55 år";408
"Albertslund";"56 år";338
"Albertslund";"57 år";400
"Albertslund";"58 år";335
"Albertslund";"59 år";343
"Albertslund";"60 år";315
"Albertslund";"61 år";269
"Albertslund";"62 år";235
"Albertslund";"63 år";247
"Albertslund";"64 år";254
"Albertslund";"65 år";258
"Albertslund";"66 år";235
"Albertslund";"67 år";251
"Albertslund";"68 år";262
"Albertslund";"69 år";252
"Albertslund";"70 år";259
"Albertslund";"71 år";268
"Albertslund";"72 år";272
"Albertslund";"73 år";310
"Albertslund";"74 år";311
"Albertslund";"75 år";330
"Albertslund";"76 år";265
"Albertslund";"77 år";245
"Albertslund";"78 år";227
"Albertslund";"79 år";197
"Albertslund";"80 år";195
"Albertslund";"81 år";163
"Albertslund";"82 år";129
"Albertslund";"83 år";117
"Albertslund";"84 år";102
"Albertslund";"85 år";90
"Albertslund";"86 år";81
"Albertslund";"87 år";79
"Albertslund";"88 år";44
"Albertslund";"89 år";30
"Albertslund";"90 år";33
"Albertslund";"91 år";22
"Albertslund";"92 år";25
"Albertslund";"93 år";19
"Albertslund";"94 år";15
"Albertslund";"95 år";6
"Albertslund";"96 år";1
"Albertslund";"97 år";4
"Albertslund";"98 år";3
"Albertslund";"99 år";0
"Albertslund";"100 år";1
"Albertslund";"101 år";0
"Albertslund";"102 år";0
"Albertslund";"103 år";1
"Albertslund";"104 år";0
"Albertslund";"105 år";0
"Albertslund";"106 år";0
"Albertslund";"107 år";0
"Albertslund";"108 år";0
"Albertslund";"109 år";0
"Albertslund";"110 år";0
"Albertslund";"111 år";0
"Albertslund";"112 år";0
"Albertslund";"113 år";0
"Albertslund";"114 år";0
"Albertslund";"115 år";0
"Albertslund";"116 år";0
"Albertslund";"117 år";0
"Albertslund";"118 år";0
"Albertslund";"119 år";0
"Albertslund";"120 år";0
"Albertslund";"121 år";0
"Albertslund";"122 år";0
"Albertslund";"123 år";0
"Albertslund";"124 år";0
"Albertslund";"125 år";0
"Ballerup";"0 år";528
"Ballerup";"1 år";608
"Ballerup";"2 år";562
"Ballerup";"3 år";597
"Ballerup";"4 år";587
"Ballerup";"5 år";567
"Ballerup";"6 år";555
"Ballerup";"7 år";505
"Ballerup";"8 år";573
"Ballerup";"9 år";577
"Ballerup";"10 år";584
"Ballerup";"11 år";579
"Ballerup";"12 år";647
"Ballerup";"13 år";559
"Ballerup";"14 år";605
"Ballerup";"15 år";564
"Ballerup";"16 år";613
"Ballerup";"17 år";639
"Ballerup";"18 år";627
"Ballerup";"19 år";615
"Ballerup";"20 år";693
"Ballerup";"21 år";541
"Ballerup";"22 år";490
"Ballerup";"23 år";505
"Ballerup";"24 år";513
"Ballerup";"25 år";517
"Ballerup";"26 år";534
"Ballerup";"27 år";587
"Ballerup";"28 år";562
"Ballerup";"29 år";508
"Ballerup";"30 år";578
"Ballerup";"31 år";585
"Ballerup";"32 år";615
"Ballerup";"33 år";610
"Ballerup";"34 år";597
"Ballerup";"35 år";602
"Ballerup";"36 år";511
"Ballerup";"37 år";543
"Ballerup";"38 år";542
"Ballerup";"39 år";557
"Ballerup";"40 år";606
"Ballerup";"41 år";576
"Ballerup";"42 år";633
"Ballerup";"43 år";606
"Ballerup";"44 år";619
"Ballerup";"45 år";726
"Ballerup";"46 år";699
"Ballerup";"47 år";667
"Ballerup";"48 år";640
"Ballerup";"49 år";745
"Ballerup";"50 år";687
"Ballerup";"51 år";642
"Ballerup";"52 år";669
"Ballerup";"53 år";733
"Ballerup";"54 år";807
"Ballerup";"55 år";789
"Ballerup";"56 år";725
"Ballerup";"57 år";734
"Ballerup";"58 år";666
"Ballerup";"59 år";621
"Ballerup";"60 år";572
"Ballerup";"61 år";598
"Ballerup";"62 år";560
"Ballerup";"63 år";518
"Ballerup";"64 år";475
"Ballerup";"65 år";478
"Ballerup";"66 år";485
"Ballerup";"67 år";424
"Ballerup";"68 år";448
"Ballerup";"69 år";419
"Ballerup";"70 år";466
"Ballerup";"71 år";447
"Ballerup";"72 år";460
"Ballerup";"73 år";490
"Ballerup";"74 år";546
"Ballerup";"75 år";498
"Ballerup";"76 år";501
"Ballerup";"77 år";491
"Ballerup";"78 år";484
"Ballerup";"79 år";420
"Ballerup";"80 år";442
"Ballerup";"81 år";368
"Ballerup";"82 år";389
"Ballerup";"83 år";329
"Ballerup";"84 år";316
"Ballerup";"85 år";255
"Ballerup";"86 år";210
"Ballerup";"87 år";172
"Ballerup";"88 år";134
"Ballerup";"89 år";114
"Ballerup";"90 år";87
"Ballerup";"91 år";54
"Ballerup";"92 år";57
"Ballerup";"93 år";30
"Ballerup";"94 år";30
"Ballerup";"95 år";24
"Ballerup";"96 år";14
"Ballerup";"97 år";15
"Ballerup";"98 år";5
"Ballerup";"99 år";5
"Ballerup";"100 år";6
"Ballerup";"101 år";1
"Ballerup";"102 år";1
"Ballerup";"103 år";1
"Ballerup";"104 år";0
"Ballerup";"105 år";0
"Ballerup";"106 år";0
"Ballerup";"107 år";0
"Ballerup";"108 år";0
"Ballerup";"109 år";0
"Ballerup";"110 år";0
"Ballerup";"111 år";0
"Ballerup";"112 år";0
"Ballerup";"113 år";0
"Ballerup";"114 år";0
"Ballerup";"115 år";0
"Ballerup";"116 år";0
"Ballerup";"117 år";0
"Ballerup";"118 år";0
"Ballerup";"119 år";0
"Ballerup";"120 år";0
"Ballerup";"121 år";0
"Ballerup";"122 år";0
"Ballerup";"123 år";0
"Ballerup";"124 år";0
"Ballerup";"125 år";0
"Brøndby";"0 år";386
"Brøndby";"1 år";421
"Brøndby";"2 år";409
"Brøndby";"3 år";410
"Brøndby";"4 år";426
"Brøndby";"5 år";418
"Brøndby";"6 år";397
"Brøndby";"7 år";419
"Brøndby";"8 år";413
"Brøndby";"9 år";400
"Brøndby";"10 år";404
"Brøndby";"11 år";391
"Brøndby";"12 år";418
"Brøndby";"13 år";413
"Brøndby";"14 år";421
"Brøndby";"15 år";379
"Brøndby";"16 år";407
"Brøndby";"17 år";412
"Brøndby";"18 år";389
"Brøndby";"19 år";401
"Brøndby";"20 år";382
"Brøndby";"21 år";393
"Brøndby";"22 år";338
"Brøndby";"23 år";360
"Brøndby";"24 år";416
"Brøndby";"25 år";393
"Brøndby";"26 år";434
"Brøndby";"27 år";431
"Brøndby";"28 år";471
"Brøndby";"29 år";451
"Brøndby";"30 år";448
"Brøndby";"31 år";491
"Brøndby";"32 år";466
"Brøndby";"33 år";483
"Brøndby";"34 år";485
"Brøndby";"35 år";443
"Brøndby";"36 år";443
"Brøndby";"37 år";417
"Brøndby";"38 år";452
"Brøndby";"39 år";433
"Brøndby";"40 år";476
"Brøndby";"41 år";428
"Brøndby";"42 år";501
"Brøndby";"43 år";438
"Brøndby";"44 år";461
"Brøndby";"45 år";478
"Brøndby";"46 år";454
"Brøndby";"47 år";448
"Brøndby";"48 år";479
"Brøndby";"49 år";434
"Brøndby";"50 år";427
"Brøndby";"51 år";464
"Brøndby";"52 år";461
"Brøndby";"53 år";493
"Brøndby";"54 år";507
"Brøndby";"55 år";523
"Brøndby";"56 år";468
"Brøndby";"57 år";496
"Brøndby";"58 år";482
"Brøndby";"59 år";499
"Brøndby";"60 år";473
"Brøndby";"61 år";422
"Brøndby";"62 år";411
"Brøndby";"63 år";445
"Brøndby";"64 år";467
"Brøndby";"65 år";385
"Brøndby";"66 år";373
"Brøndby";"67 år";364
"Brøndby";"68 år";352
"Brøndby";"69 år";347
"Brøndby";"70 år";354
"Brøndby";"71 år";323
"Brøndby";"72 år";354
"Brøndby";"73 år";352
"Brøndby";"74 år";383
"Brøndby";"75 år";332
"Brøndby";"76 år";354
"Brøndby";"77 år";271
"Brøndby";"78 år";245
"Brøndby";"79 år";216
"Brøndby";"80 år";192
"Brøndby";"81 år";214
"Brøndby";"82 år";213
"Brøndby";"83 år";167
"Brøndby";"84 år";155
"Brøndby";"85 år";146
"Brøndby";"86 år";147
"Brøndby";"87 år";120
"Brøndby";"88 år";91
"Brøndby";"89 år";87
"Brøndby";"90 år";77
"Brøndby";"91 år";54
"Brøndby";"92 år";52
"Brøndby";"93 år";24
"Brøndby";"94 år";26
"Brøndby";"95 år";21
"Brøndby";"96 år";16
"Brøndby";"97 år";13
"Brøndby";"98 år";6
"Brøndby";"99 år";3
"Brøndby";"100 år";0
"Brøndby";"101 år";2
"Brøndby";"102 år";1
"Brøndby";"103 år";0
"Brøndby";"104 år";0
"Brøndby";"105 år";0
"Brøndby";"106 år";0
"Brøndby";"107 år";1
"Brøndby";"108 år";0
"Brøndby";"109 år";0
"Brøndby";"110 år";0
"Brøndby";"111 år";0
"Brøndby";"112 år";0
"Brøndby";"113 år";0
"Brøndby";"114 år";0
"Brøndby";"115 år";0
"Brøndby";"116 år";0
"Brøndby";"117 år";0
"Brøndby";"118 år";0
"Brøndby";"119 år";0
"Brøndby";"120 år";0
"Brøndby";"121 år";0
"Brøndby";"122 år";0
"Brøndby";"123 år";0
"Brøndby";"124 år";0
"Brøndby";"125 år";0
"Gentofte";"0 år";643
"Gentofte";"1 år";664
"Gentofte";"2 år";762
"Gentofte";"3 år";767
"Gentofte";"4 år";806
"Gentofte";"5 år";843
"Gentofte";"6 år";832
"Gentofte";"7 år";864
"Gentofte";"8 år";940
"Gentofte";"9 år";985
"Gentofte";"10 år";1086
"Gentofte";"11 år";1097
"Gentofte";"12 år";1079
"Gentofte";"13 år";1099
"Gentofte";"14 år";1047
"Gentofte";"15 år";1071
"Gentofte";"16 år";1051
"Gentofte";"17 år";974
"Gentofte";"18 år";1024
"Gentofte";"19 år";967
"Gentofte";"20 år";891
"Gentofte";"21 år";667
"Gentofte";"22 år";606
"Gentofte";"23 år";576
"Gentofte";"24 år";589
"Gentofte";"25 år";653
"Gentofte";"26 år";676
"Gentofte";"27 år";658
"Gentofte";"28 år";698
"Gentofte";"29 år";678
"Gentofte";"30 år";693
"Gentofte";"31 år";641
"Gentofte";"32 år";667
"Gentofte";"33 år";695
"Gentofte";"34 år";720
"Gentofte";"35 år";723
"Gentofte";"36 år";713
"Gentofte";"37 år";701
"Gentofte";"38 år";802
"Gentofte";"39 år";798
"Gentofte";"40 år";852
"Gentofte";"41 år";957
"Gentofte";"42 år";986
"Gentofte";"43 år";931
"Gentofte";"44 år";1049
"Gentofte";"45 år";1090
"Gentofte";"46 år";1191
"Gentofte";"47 år";1130
"Gentofte";"48 år";1152
"Gentofte";"49 år";1276
"Gentofte";"50 år";1102
"Gentofte";"51 år";1085
"Gentofte";"52 år";1124
"Gentofte";"53 år";1245
"Gentofte";"54 år";1294
"Gentofte";"55 år";1284
"Gentofte";"56 år";1203
"Gentofte";"57 år";1128
"Gentofte";"58 år";1037
"Gentofte";"59 år";979
"Gentofte";"60 år";971
"Gentofte";"61 år";921
"Gentofte";"62 år";894
"Gentofte";"63 år";864
"Gentofte";"64 år";841
"Gentofte";"65 år";807
"Gentofte";"66 år";751
"Gentofte";"67 år";803
"Gentofte";"68 år";765
"Gentofte";"69 år";757
"Gentofte";"70 år";720
"Gentofte";"71 år";787
"Gentofte";"72 år";839
"Gentofte";"73 år";907
"Gentofte";"74 år";911
"Gentofte";"75 år";818
"Gentofte";"76 år";759
"Gentofte";"77 år";745
"Gentofte";"78 år";635
"Gentofte";"79 år";496
"Gentofte";"80 år";486
"Gentofte";"81 år";449
"Gentofte";"82 år";437
"Gentofte";"83 år";408
"Gentofte";"84 år";322
"Gentofte";"85 år";249
"Gentofte";"86 år";273
"Gentofte";"87 år";221
"Gentofte";"88 år";201
"Gentofte";"89 år";161
"Gentofte";"90 år";152
"Gentofte";"91 år";130
"Gentofte";"92 år";127
"Gentofte";"93 år";82
"Gentofte";"94 år";79
"Gentofte";"95 år";70
"Gentofte";"96 år";64
"Gentofte";"97 år";32
"Gentofte";"98 år";21
"Gentofte";"99 år";16
"Gentofte";"100 år";17
"Gentofte";"101 år";7
"Gentofte";"102 år";7
"Gentofte";"103 år";1
"Gentofte";"104 år";3
"Gentofte";"105 år";2
"Gentofte";"106 år";0
"Gentofte";"107 år";0
"Gentofte";"108 år";1
"Gentofte";"109 år";0
"Gentofte";"110 år";0
"Gentofte";"111 år";0
"Gentofte";"112 år";0
"Gentofte";"113 år";0
"Gentofte";"114 år";0
"Gentofte";"115 år";0
"Gentofte";"116 år";0
"Gentofte";"117 år";0
"Gentofte";"118 år";0
"Gentofte";"119 år";0
"Gentofte";"120 år";0
"Gentofte";"121 år";0
"Gentofte";"122 år";0
"Gentofte";"123 år";0
"Gentofte";"124 år";0
"Gentofte";"125 år";0
"Gladsaxe";"0 år";767
"Gladsaxe";"1 år";864
"Gladsaxe";"2 år";855
"Gladsaxe";"3 år";843
"Gladsaxe";"4 år";902
"Gladsaxe";"5 år";800
