,Start,End,RT,Count,CountCumul,HospCumul
408,2021-06-15,2021-07-06,1.2,5408.790302955251,15630.571200815488,383.3452498042627
409,2021-06-15,2021-07-06,1.2999999999999998,7728.780116063021,19996.57866922127,488.6231899308695
410,2021-06-15,2021-07-06,1.4,10754.581361782211,25325.78536057935,616.853913870893
411,2021-06-15,2021-07-06,1.5,14626.442408914309,31775.097304246352,771.7666143525626
412,2021-06-15,2021-07-06,1.5999999999999999,19499.75132263486,39516.62536867292,957.4532823728796
413,2021-06-15,2021-07-06,1.6999999999999997,25545.45664882943,48738.0931853887,1178.378647601478
414,2021-06-15,2021-07-13,0.9,926.7600385806454,7888.304953254586,196.49404461585
415,2021-06-15,2021-07-13,1.0,1732.1559415701392,10966.101869579485,272.11545478551153
416,2021-06-15,2021-07-13,1.1,3048.4180581685514,15134.049083694377,374.45825561746165
417,2021-06-15,2021-07-13,1.2,5104.488192236862,20735.059393052354,512.0151452110356
418,2021-06-15,2021-07-13,1.2999999999999998,8196.939057843576,28193.51772706484,695.326804895831
419,2021-06-15,2021-07-13,1.4,12701.003549277453,38026.78890985681,937.2784778898807
420,2021-06-15,2021-07-13,1.5,19081.890842116867,50856.98814636322,1253.4057498497893
421,2021-06-15,2021-07-13,1.5999999999999999,27906.192299196413,67422.81766786933,1662.2051501769477
422,2021-06-15,2021-07-13,1.6999999999999997,39853.15319299155,88591.24637838027,2185.444603485703
423,2021-06-15,2021-07-20,0.9,484.983900458359,8373.288853712946,209.8029119707674
424,2021-06-15,2021-07-20,1.0,1057.7415185642449,12023.843388143732,301.155947871186
425,2021-06-15,2021-07-20,1.1,2138.360957487558,17272.410041181938,433.2013158378152
426,2021-06-15,2021-07-20,1.2,4058.990769363177,24794.05016241553,623.5964918243482
427,2021-06-15,2021-07-20,1.2999999999999998,7304.720731062584,35498.23845812741,896.2959243562424
428,2021-06-15,2021-07-20,1.4,12556.853183729587,50583.642093586386,1283.075547986996
429,2021-06-15,2021-07-20,1.5,20738.92646715462,71595.91461351783,1825.1658624097386
430,2021-06-15,2021-07-20,1.5999999999999999,33061.852429925755,100484.6700977951,2574.8997263042975
431,2021-06-15,2021-07-20,1.6999999999999997,51062.65638137442,139653.90275975465,3597.232019547178
432,2021-06-15,2021-07-27,0.9,208.24565494452636,8581.53450865747,216.03867305246555
433,2021-06-15,2021-07-27,1.0,529.5775562986015,12553.420944442338,317.0219100632626
434,2021-06-15,2021-07-27,1.1,1228.063937101135,18500.473978283077,470.0164826034999
435,2021-06-15,2021-07-27,1.2,2636.0293817882603,27430.07954420379,702.6785617363765
436,2021-06-15,2021-07-27,1.2999999999999998,5295.512522634793,40793.75098076221,1055.3040271310374
437,2021-06-15,2021-07-27,1.4,10037.906748237445,60621.548841823846,1584.7990357391977
438,2021-06-15,2021-07-27,1.5,18061.57971353437,89657.4943270522,2368.740354700783
439,2021-06-15,2021-07-27,1.5999999999999999,30979.59603807942,131464.2661358745,3508.611616990788
440,2021-06-15,2021-07-27,1.6999999999999997,50787.69868348869,190441.6014432434,5130.588038608225
441,2021-06-15,2021-08-03,0.9,70.70520877390695,8652.23971743138,218.31046883711832
442,2021-06-15,2021-08-03,1.0,209.49909859130867,12762.920043033646,323.7555087705004
443,2021-06-15,2021-08-03,1.1,556.3572918259069,19056.831270108985,487.90555997484535
444,2021-06-15,2021-08-03,1.2,1346.1611116413815,28776.24065584517,745.9817301799396
445,2021-06-15,2021-08-03,1.2999999999999998,3001.5234687659954,43795.27444952822,1151.9015969858212
446,2021-06-15,2021-08-03,1.4,6212.590385270346,66834.13922709419,1784.8316363047381
447,2021-06-15,2021-08-03,1.5,11981.972987891606,101639.46731494382,2754.6993784753795
448,2021-06-15,2021-08-03,1.5999999999999999,21535.84109057416,153000.1072264487,4202.523387710823
449,2021-06-15,2021-08-03,1.6999999999999997,35915.56438925348,226357.16583249686,6287.850888134863
450,2021-06-15,2021-08-10,0.9,17.91095120348606,8670.150668634866,218.90968984708852
451,2021-06-15,2021-08-10,1.0,61.78395611233163,12824.703999145977,325.8228366373382
452,2021-06-15,2021-08-10,1.1,187.57017598025314,19244.401446089236,494.1827273425317
453,2021-06-15,2021-08-10,1.2,509.7577169939831,29285.998372839153,763.0433817073044
454,2021-06-15,2021-08-10,1.2999999999999998,1252.8066806506188,45048.081130178834,1193.8361305545282
455,2021-06-15,2021-08-10,1.4,2795.225589296147,69629.36481639033,1878.3887603169892
456,2021-06-15,2021-08-10,1.5,5645.406259244573,107284.87357418837,2943.590984179995
457,2021-06-15,2021-08-10,1.5999999999999999,10197.664182523351,163197.771408972,4543.442206591975
458,2021-06-15,2021-08-10,1.6999999999999997,16032.694658602124,242389.86049109898,6822.807854346064
459,2021-06-15,2021-08-17,0.9,2.974839285191317,8673.125507920056,219.01060039203458
460,2021-06-15,2021-08-17,1.0,11.939319883298786,12836.643319029274,326.2278632122673
461,2021-06-15,2021-08-17,1.1,41.384025512648115,19285.785471601885,495.58671061135414
462,2021-06-15,2021-08-17,1.2,125.99077462202894,29411.98914746118,767.3177893310261
463,2021-06-15,2021-08-17,1.2999999999999998,339.4514837377349,45387.53261391657,1205.351666566882
464,2021-06-15,2021-08-17,1.4,807.6436474305812,70437.0084638209,1905.780334711993
465,2021-06-15,2021-08-17,1.5,1672.6071501208169,108957.48072430918,3000.2834071356006
466,2021-06-15,2021-08-17,1.5999999999999999,2915.574916091761,166113.34632506376,4642.128233549084
467,2021-06-15,2021-08-17,1.6999999999999997,3984.454353968476,246374.31484506745,6957.228889737479
468,2021-06-15,2021-08-24,0.9,0.28070643965859615,8673.406214359715,219.020168950381
469,2021-06-15,2021-08-24,1.0,1.3104754660801055,12837.953794495354,326.2725357811457
470,2021-06-15,2021-08-24,1.1,5.183592509872474,19290.969064111756,495.76341746546177
471,2021-06-15,2021-08-24,1.2,17.65821774645854,29429.647365207642,767.919739742773
472,2021-06-15,2021-08-24,1.2999999999999998,52.022001501091644,45439.55461541767,1207.1248369652508
473,2021-06-15,2021-08-24,1.4,131.25912774072464,70568.26759156161,1910.2528980603302
474,2021-06-15,2021-08-24,1.5,275.5868509641739,109233.06757527338,3009.6669652129813
475,2021-06-15,2021-08-24,1.5999999999999999,453.31270575657476,166566.65903082033,4657.536766379883
476,2021-06-15,2021-08-24,1.6999999999999997,515.7445993009836,246890.05944436844,6974.677801878844
477,2021-06-15,2021-08-31,0.9,0.0160201081230615,8673.422234467838,219.0207164104394
478,2021-06-15,2021-08-31,1.0,0.08699188529362735,12838.040786380649,326.2755086571318
479,2021-06-15,2021-08-31,1.1,0.3926218414184687,19291.361685953176,495.77683511186694
480,2021-06-15,2021-08-31,1.2,1.4961062864898056,29431.143471494128,767.9708667404735
481,2021-06-15,2021-08-31,1.2999999999999998,4.815767887376409,45444.370383305046,1207.289387941766
482,2021-06-15,2021-08-31,1.4,12.862777878920834,70581.13036944055,1910.6922721262197
483,2021-06-15,2021-08-31,1.5,27.277664768983865,109260.34524004237,3010.5980460867377
484,2021-06-15,2021-08-31,1.5999999999999999,42.05038671721853,166608.70941753758,4658.969448931202
485,2021-06-15,2021-08-31,1.6999999999999997,39.407607140530246,246929.46705150895,6976.012672718129
486,2021-06-22,2021-06-22,0.9,5580.0,0.0,0.0
487,2021-06-22,2021-06-22,1.0,5580.0,0.0,0.0
488,2021-06-22,2021-06-22,1.1,5580.0,0.0,0.0
489,2021-06-22,2021-06-22,1.2,5580.0,0.0,0.0
490,2021-06-22,2021-06-22,1.2999999999999998,5580.0,0.0,0.0
491,2021-06-22,2021-06-22,1.4,5580.0,0.0,0.0
492,2021-06-22,2021-06-22,1.5,5580.0,0.0,0.0
493,2021-06-22,2021-06-22,1.5999999999999999,5580.0,0.0,0.0
494,2021-06-22,2021-06-22,1.6999999999999997,5580.0,0.0,0.0
495,2021-06-22,2021-06-29,0.9,2916.719364488331,2916.719364488331,75.01985172646368
496,2021-06-22,2021-06-29,1.0,3412.2755870087803,3412.2755870087803,87.76586863444699
497,2021-06-22,2021-06-29,1.1,3932.717756313027,3932.7177563130267,101.15196770478141
498,2021-06-22,2021-06-29,1.2,4476.8610414593995,4476.8610414593995,115.14767434239718
499,2021-06-22,2021-06-29,1.2999999999999998,5043.6734907694345,5043.6734907694345,129.72644610277595
500,2021-06-22,2021-06-29,1.4,5632.245788642684,5632.245788642684,144.86489481825637
501,2021-06-22,2021-06-29,1.5,6241.76877573909,6241.76877573909,160.5422084030226
502,2021-06-22,2021-06-29,1.5999999999999999,6871.516344203686,6871.516344203686,176.73971090755404
503,2021-06-22,2021-06-29,1.6999999999999997,7520.832160639498,7520.832160639498,193.44052102515943
504,2021-06-22,2021-07-06,0.9,1819.046911576538,4735.766276064868,119.04031064590829
505,2021-06-22,2021-07-06,1.0,2489.675853883982,5901.951440892763,148.0153723449628
506,2021-06-22,2021-07-06,1.1,3307.045478463704,7239.763234776732,181.18160229143248
507,2021-06-22,2021-07-06,1.2,4285.503341856193,8762.364383315595,218.85573300143605
508,2021-06-22,2021-07-06,1.2999999999999998,5439.369197753356,10483.042688522792,261.3577563199887
509,2021-06-22,2021-07-06,1.4,6782.937372723361,12415.183161366042,309.0102030392262
510,2021-06-22,2021-07-06,1.5,8330.47877044115,14572.247546180239,362.13761320524793
511,2021-06-22,2021-07-06,1.5999999999999999,10096.242585158787,16967.75892936248,421.06613763809935
512,2021-06-22,2021-07-06,1.6999999999999997,12094.457783331502,19615.289943970998,486.1232322932685
513,2021-06-22,2021-07-13,0.9,1103.3590256772102,5839.125301742079,146.9278789157913
514,2021-06-22,2021-07-13,1.0,1765.6919885149907,7667.6434294077535,192.6466654570786
515,2021-06-22,2021-07-13,1.1,2701.456605257382,9941.219840034117,249.47124287962563
516,2021-06-22,2021-07-13,1.2,3982.587843414545,12744.95222673014,319.53870196393206
517,2021-06-22,2021-07-13,1.2999999999999998,5691.1315865602965,16174.174275083089,405.2457467901227
518,2021-06-22,2021-07-13,1.4,7919.623498667638,20334.806660033682,509.25771384638006
519,2021-06-22,2021-07-13,1.5,10771.44451276758,25343.692058947825,634.5172051784431
520,2021-06-22,2021-07-13,1.5999999999999999,14361.155153839729,31328.914083202206,784.252331889771
521,2021-06-22,2021-07-13,1.6999999999999997,18814.810511700005,38430.100455671,961.9845754516138
522,2021-06-22,2021-07-20,0.9,574.9681397444682,6414.093441486546,162.69667743440638
523,2021-06-22,2021-07-20,1.0,1074.9708630718594,8742.614292479611,222.13357046486186
524,2021-06-22,2021-07-20,1.1,1892.5125233199349,11833.732363354049,301.393974684527
525,2021-06-22,2021-07-20,1.2,3170.254803288926,15915.207030019064,406.5365164491004
526,2021-06-22,2021-07-20,1.2999999999999998,5093.26836176527,21267.44263684836,545.0485315697904
527,2021-06-22,2021-07-20,1.4,7896.106093463054,28230.912753496734,726.0518886033848
528,2021-06-22,2021-07-20,1.5,11870.137554695484,37213.82961364331,960.5165035556915
529,2021-06-22,2021-07-20,1.5999999999999999,17371.0424935978,48699.95657680002,1261.4789399073557
530,2021-06-22,2021-07-20,1.6999999999999997,24826.347603875707,63256.44805954671,1644.2631448430484
531,2021-06-22,2021-07-27,0.9,246.7919968864208,6660.885438372968,170.07883482237094
532,2021-06-22,2021-07-27,1.0,538.6427395425804,9281.257032022191,238.24903130987454
533,2021-06-22,2021-07-27,1.1,1089.9266187398541,12923.658982093906,334.0106220278157
534,2021-06-22,2021-07-27,1.2,2071.197980617952,17986.405010637016,468.5341169372254
535,2021-06-22,2021-07-27,1.2999999999999998,3732.534698185634,24999.97733503399,656.8069000783986
536,2021-06-22,2021-07-27,1.4,6426.977035018014,34657.88978851475,918.546378177401
537,2021-06-22,2021-07-27,1.5,10636.27595130774,47850.10556495103,1279.1927395801872
538,2021-06-22,2021-07-27,1.5999999999999999,16997.53717682916,65697.49375362918,1770.9372021415475
539,2021-06-22,2021-07-27,1.6999999999999997,26328.541675702832,89584.98973524956,2433.717192559364
540,2021-06-22,2021-08-03,0.9,83.79814959126399,6744.683587964231,172.7693498207388
541,2021-06-22,2021-08-03,1.0,213.34785898581373,9494.60489100801,245.09989335467375
542,2021-06-22,2021-08-03,1.1,495.5158275814324,13419.174809675336,349.92432327528763
543,2021-06-22,2021-08-03,1.2,1065.861123907647,19052.266134544665,502.76900717952464
544,2021-06-22,2021-08-03,1.2999999999999998,2147.2552828547405,27147.232617888727,725.7833057798425
545,2021-06-22,2021-08-03,1.4,4085.578709659439,38743.468498174196,1049.7988479165188
546,2021-06-22,2021-08-03,1.5,7388.201641875901,55238.30720682694,1516.554484550674
547,2021-06-22,2021-08-03,1.5999999999999999,12756.762023599216,78454.25577722839,2180.7650788912706
548,2021-06-22,2021-08-03,1.6999999999999997,21098.34662450141,110683.33635975096,3111.44534250412
549,2021-06-22,2021-08-10,0.9,21.235199479653105,6765.918787443885,173.47953741651853
550,2021-06-22,2021-08-10,1.0,63.02087275088538,9557.625763758891,247.207656761589
551,2021-06-22,2021-08-10,1.1,167.7789586104994,13586.953768285835,355.5359563249298
552,2021-06-22,2021-08-10,1.2,407.5146800403789,19459.780814585043,516.3990497134314
553,2021-06-22,2021-08-10,1.2999999999999998,913.9420986153067,28061.174716504032,756.3504030313246
554,2021-06-22,2021-08-10,1.4,1908.4014057789975,40651.8699039532,1113.618397811615
555,2021-06-22,2021-08-10,1.5,3729.6209324815727,58967.92813930851,1641.248507634763
